epoch,train_loss,lr
85,0.35423358174106534,0.0008146601955249187
86,0.36745451382957733,0.0008105738901391553
87,0.3569089724010493,0.0008064535268264883
88,0.396961190360829,0.0008022995574311875
89,0.3911191893295705,0.0007981124374828079
90,0.3638650444467852,0.0007938926261462366
91,0.3633003287540683,0.0007896405861713394
92,0.3639453126155178,0.000785356783842216
93,0.3744680730084631,0.0007810416889260654
94,0.3660621869001868,0.000776695774621672
95,0.37934908164457787,0.0007723195175075136
96,0.3725890684517455,0.0007679133974894983
97,0.34543383296838986,0.0007634778977483389
98,0.3389597094051789,0.0007590135046865651
99,0.34610481632163304,0.0007545207078751857
100,0.3322942538447425,0.00075
101,0.32586833689149064,0.0007454518768075704
102,0.3063739255063912,0.0007408768370508576
103,0.3446700609809258,0.0007362753824345271
104,0.33370794808353227,0.0007316480175599309
105,0.3557292407658624,0.0007269952498697733
106,0.33338429589589763,0.0007223175895924637
107,0.34285612250958125,0.0007176155496861638
108,0.3307154772090562,0.0007128896457825364
109,0.30792715578612817,0.0007081403961302007
110,0.33036860944115487,0.0007033683215379
111,0.32484472942213943,0.0006985739453173903
112,0.32871213995266135,0.0006937577932260515
113,0.32777775728681696,0.0006889203934092337
114,0.316507834191409,0.0006840622763423391
115,0.3472626900488642,0.0006791839747726501
116,0.3283640078504783,0.0006742860236609076
117,0.3103443257567465,0.0006693689601226458
118,0.2930386958101018,0.0006644333233692916
119,0.3327743558246894,0.000659479654649035
120,0.3014122651818351,0.0006545084971874737
121,0.30674875317227707,0.0006495203961280433
122,0.28750236905206716,0.0006445158984722358
123,0.30422219596647837,0.0006394955530196147
124,0.30964907303895683,0.0006344599103076329
125,0.31650309736821286,0.0006294095225512604
126,0.29865850161474305,0.0006243449435824273
127,0.3073732915511388,0.0006192667287892905
128,0.28749556954776834,0.0006141754350553279
129,0.3052823324438119,0.0006090716206982714
130,0.290812747156023,0.0006039558454088797
131,0.28463279932508234,0.000598828670189563
132,0.3170026293663815,0.0005936906572928624
133,0.2908511185702253,0.0005885423701597918
134,0.2732098124110008,0.0005833843733580511
135,0.2652440791199258,0.0005782172325201155
136,0.2780166085284651,0.0005730415142812059
137,0.2789927651743218,0.0005678577862171522
138,0.2917189077380846,0.0005626666167821521
139,0.27389416708641123,0.0005574685752464334
140,0.30124224804959804,0.0005522642316338269
141,0.259565688030279,0.0005470541566592572
142,0.28114578093226406,0.0005418389216661578
143,0.25685103867214787,0.0005366190985638159
144,0.29403636959536,0.0005313952597646568
145,0.26887726387850314,0.000526167978121472
146,0.254223395674695,0.0005209378268645999
147,0.25552241031911627,0.000515705379539064
148,0.25732660360497217,0.0005104712099416785
149,0.24325720871867276,0.0005052358920581229
150,0.2655089342780586,0.0005
151,0.26612369720183043,0.0004947641079418772
152,0.26489884532553465,0.0004895287900583216
153,0.24097451669878386,0.00048429462046093585
154,0.24583237293395346,0.00047906217313540016
155,0.2445162806913633,0.0004738320218785281
156,0.2513637971842262,0.0004686047402353434
157,0.2550230512669895,0.00046338090143618427
158,0.24628751645469657,0.00045816107833384224
159,0.2577394436297569,0.00045294584334074284
160,0.24032947984903472,0.00044773576836617336
161,0.25520229426789365,0.00044253142475356676
162,0.24678593131475143,0.00043733338321784795
163,0.23408575050515018,0.00043214221378284787
164,0.22881037234344861,0.00042695848571879436
165,0.22515316778207206,0.0004217827674798847
166,0.2452607967624674,0.0004166156266419488
167,0.23463608544695952,0.0004114576298402084
168,0.23717356932229997,0.0004063093427071377
169,0.23905071724678775,0.0004011713298104369
170,0.2330619561525373,0.0003960441545911203
171,0.23450806620071307,0.0003909283793017288
172,0.2185137507654997,0.0003858245649446722
173,0.24078623908542723,0.00038073327121070967
174,0.2259897143034176,0.0003756550564175727
175,0.2362659708120181,0.0003705904774487397
176,0.22425653102768567,0.0003655400896923673
177,0.22948458797647642,0.0003605044469803853
178,0.2272634202970994,0.0003554841015277641
179,0.21692113088581624,0.00035047960387195673
180,0.21867851556293627,0.00034549150281252633
181,0.2142951288173448,0.00034052034535096503
182,0.22479381700144224,0.00033556667663070836
183,0.21208838135048877,0.0003306310398773543
184,0.2269928785334395,0.0003257139763390925
185,0.2246446758616973,0.00032081602522734997
186,0.21376555676843964,0.00031593772365766116
187,0.22145866517072488,0.0003110796065907664
188,0.21563268706364808,0.0003062422067739485
189,0.21438056828041127,0.00030142605468260966
190,0.22214331952750702,0.00029663167846209987
191,0.20082416644701073,0.0002918596038697995
192,0.21561158302308914,0.00028711035421746366
193,0.20942237022329696,0.0002823844503138363
194,0.21869140768992376,0.00027768241040753637
195,0.21059387568004648,0.00027300475013022663
196,0.23258943933861684,0.00026835198244006924
197,0.209618088390303,0.00026372461756547306
198,0.21835848996809926,0.0002591231629491423
199,0.19468844724945736,0.00025454812319242957
200,0.18889968068140064,0.0002499999999999999
201,0.2006092352960788,0.00024547929212481435
202,0.20409838434241226,0.00024098649531343496
203,0.20505123757302512,0.0002365221022516612
204,0.2033311953960813,0.00023208660251050178
205,0.18873214261246654,0.00022768048249248663
206,0.19207810173199502,0.000223304225378328
207,0.194925618350583,0.0002189583110739348
208,0.19016686902715207,0.0002146432161577842
209,0.19735026692854804,0.00021035941382866052
210,0.1897403665585739,0.00020610737385376348
211,0.20686068457124734,0.00020188756251719205
212,0.18315971218240945,0.00019770044256881258
213,0.1967104217067123,0.00019354647317351188
214,0.19612699298626995,0.00018942610986084484
215,0.19492295593925277,0.00018533980447508135
216,0.18929533098976412,0.00018128800512565513
217,0.17109964245642847,0.0001772711561380248
218,0.18908656707102886,0.00017328969800494743
219,0.1880283709283257,0.00016934406733817397
220,0.1931743819004338,0.0001654346968205709
221,0.19075520618132036,0.0001615620151586697
222,0.1955348784419906,0.00015772644703565563
223,0.19618177959949828,0.00015392841306479665
224,0.18773082264013832,0.00015016832974331724
225,0.1764347789735291,0.00014644660940672628
226,0.17878440124105283,0.00014276366018359842
227,0.18251055757279067,0.0001391198859508189
228,0.19020444790595353,0.00013551568628929433
229,0.18811024181240227,0.000131951456440133
230,0.170728097249936,0.00012842758726130281
231,0.18362533581333396,0.0001249444651847702
232,0.17487996976377262,0.00012150247217412185
233,0.18432825647666062,0.00011810198568267888
234,0.1777813174389719,0.00011474337861210544
235,0.1767922533501812,0.00011142701927151455
236,0.1829510911375179,0.00010815327133708014
237,0.18242819451674339,0.0001049224938121549
238,0.17692914926121558,0.00010173504098790193
239,0.16879387338803564,9.859126240444282e-05
240,0.17713334581183318,9.549150281252633e-05
241,0.17677309684221362,9.243610213572285e-05
242,0.17041899387815054,8.942539543314798e-05
243,0.1758261170394246,8.645971286271903e-05
244,0.16710889589052602,8.353937964495028e-05
245,0.1745902651693791,8.066471602728804e-05
246,0.1811130994034624,7.783603724899247e-05
247,0.16486165021427074,7.505365350656806e-05
248,0.18655814255386352,7.23178699197467e-05
249,0.16639460066695677,6.962898649802824e-05
250,0.16467514863292002,6.698729810778076e-05
251,0.17894763509917008,6.439309443990521e-05
252,0.1696839907955805,6.184665997806821e-05
253,0.17765108765989063,5.934827396750392e-05
254,0.1712311517320365,5.6898210384392636e-05
255,0.16938488412958513,5.449673790581611e-05
256,0.16428578977610467,5.214411988029366e-05
257,0.1673352837740115,4.984061429890324e-05
258,0.17116961443754922,4.758647376699032e-05
259,0.16437297420329636,4.538194547646573e-05
260,0.1671444151719065,4.3227271178699624e-05
261,0.17630419187559884,4.112268715800954e-05
262,0.16513306964343463,3.906842420574969e-05
263,0.1690554629241454,3.7064707595002634e-05
264,0.16567151756478823,3.5111757055874326e-05
265,0.16416208864327067,3.320978675139913e-05
266,0.1739274054460498,3.1359005254054274e-05
267,0.16444112830601645,2.9559615522887274e-05
268,0.15951019376290884,2.78118148812595e-05
269,0.17316937866550117,2.611579499520722e-05
270,0.16998384478076875,2.4471741852423235e-05
271,0.16685190352230786,2.287983574186159e-05
272,0.1580400003711244,2.134025123396638e-05
273,0.16060430455426386,1.985315716152847e-05
274,0.16855650485623866,1.841871660117095e-05
275,0.16544072755234068,1.7037086855465843e-05
276,0.16089453951899033,1.5708419435684463e-05
277,0.16580515834195667,1.4432860045182017e-05
278,0.15739845309042813,1.3210548563419855e-05
279,0.16596863992517338,1.2041619030626338e-05
280,0.17110240268261578,1.0926199633097212e-05
281,0.16155642560380182,9.864412689139124e-06
282,0.16417480039592083,8.856374635655695e-06
283,0.16697594630601623,7.90219601537906e-06
284,0.16379538749903244,7.001981464747509e-06
285,0.16349495351044838,6.15582970243117e-06
286,0.15805110591303584,5.363833518505834e-06
287,0.16466249689833648,4.6260797642782015e-06
288,0.16040728433354373,3.942649342761117e-06
289,0.16000262422771075,3.3136171998017774e-06
290,0.15783056914228105,2.739052315863355e-06
291,0.1547266062116841,2.219017698460002e-06
292,0.16335588024732803,1.753570375247815e-06
293,0.16308484921697844,1.3427613877709521e-06
294,0.17249402216331947,9.866357858642206e-07
295,0.16396309731936007,6.852326227130834e-07
296,0.16963991241993065,4.3858495057080837e-07
297,0.1620395558494482,2.467198171342e-07
298,0.1562041855170972,1.096582625772502e-07
299,0.15859919972330094,2.741531724392843e-08
